YearStart,YearEnd,LocationAbbr,LocationDesc,pct_overweight,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,age_months,race,GeoLocation,Indigenous
2010,2010,GA,Georgia,10.5,10.2,10.8,"37,259",,White,"    (32.83968109300048, -83.62758034599966)",0
2010,2010,HI,Hawaii,9.6,1.3,17.9,52,,Indigenous,"    (21.304850435000446, -157.85774940299973)",1
2010,2010,HI,Hawaii,9.4,7.9,11.0,"1,399",,White,"    (21.304850435000446, -157.85774940299973)",0
2010,2010,ID,Idaho,25.3,19.9,30.7,249,,Indigenous,"    (43.682630005000476, -114.3637300419997)",1
2010,2010,ID,Idaho,8.1,7.5,8.7,"7,592",,White,"    (43.682630005000476, -114.3637300419997)",0
2010,2010,IL,Illinois,10.8,3.0,18.5,65,,Indigenous,"    (40.48501028300046, -88.99771017799969)",1
2010,2010,IL,Illinois,10.7,10.4,11.0,"31,992",,White,"    (40.48501028300046, -88.99771017799969)",0
2010,2010,IN,Indiana,15.5,5.9,25.1,58,,Indigenous,"    (39.766910452000445, -86.14996019399968)",1
2010,2010,IN,Indiana,13.0,12.6,13.5,"21,540",,White,"    (39.766910452000445, -86.14996019399968)",0
2010,2010,IA,Iowa,17.4,11.5,23.3,161,,Indigenous,"    (42.46940091300047, -93.81649055599968)",1
2010,2010,IA,Iowa,12.3,11.8,12.9,"16,193",,White,"    (42.46940091300047, -93.81649055599968)",0
2010,2010,KS,Kansas,15.4,11.7,19.1,371,,Indigenous,"    (38.34774030000045, -98.20078122699965)",1
2010,2010,KS,Kansas,11.3,10.8,11.9,"12,100",,White,"    (38.34774030000045, -98.20078122699965)",0
2010,2010,KY,Kentucky,19.4,18.8,19.9,"19,977",,White,"    (37.645970271000465, -84.77497104799966)",0
2010,2010,LA,Louisiana,21.5,15.5,27.5,186,,Indigenous,"    (31.31266064400046, -92.44568007099969)",1
2010,2010,LA,Louisiana,16.0,15.3,16.6,"12,204",,White,"    (31.31266064400046, -92.44568007099969)",0
2010,2010,ME,Maine,13.5,9.1,18.0,229,,Indigenous,"    (45.254228894000505, -68.98503133599962)",1
2010,2010,ME,Maine,12.5,11.8,13.2,"8,361",,White,"    (45.254228894000505, -68.98503133599962)",0
2010,2010,MD,Maryland,18.3,12.3,24.3,164,,Indigenous,"    (39.29058096400047, -76.60926011099963)",1
2010,2010,MD,Maryland,13.4,12.6,14.3,"6,608",,White,"    (39.29058096400047, -76.60926011099963)",0
2010,2010,MA,Massachusetts,14.9,14.2,15.5,"12,823",,White,"    (42.27687047000046, -72.08269067499964)",0
2010,2010,MI,Michigan,14.8,12.3,17.4,755,,Indigenous,"    (44.6613195430005, -84.71439026999968)",1
2010,2010,MI,Michigan,11.9,11.5,12.3,"27,241",,White,"    (44.6613195430005, -84.71439026999968)",0
2010,2010,MN,Minnesota,25.9,23.7,28.1,"1,482",,Indigenous,"    (46.35564873600049, -94.79420050299967)",1
2010,2010,MN,Minnesota,10.5,10.0,11.0,"14,205",,White,"    (46.35564873600049, -94.79420050299967)",0
2010,2010,MS,Mississippi,16.1,6.1,26.0,56,,Indigenous,"    (32.745510099000455, -89.53803082499968)",1
2010,2010,MS,Mississippi,16.3,15.6,17.1,"8,925",,White,"    (32.745510099000455, -89.53803082499968)",0
2010,2010,MO,Missouri,12.6,9.9,15.2,605,,Indigenous,"    (38.635790776000476, -92.56630005299968)",1
2010,2010,MO,Missouri,11.7,11.4,12.1,"30,932",,White,"    (38.635790776000476, -92.56630005299968)",0
2010,2010,MT,Montana,17.7,16.0,19.5,"1,905",,Indigenous,"    (47.06652897200047, -109.42442064499971)",1
2010,2010,MT,Montana,7.6,6.9,8.4,"5,043",,White,"    (47.06652897200047, -109.42442064499971)",0
2010,2010,NE,Nebraska,19.8,14.5,25.1,222,,Indigenous,"    (41.6410409880005, -99.36572062299967)",1
2010,2010,NE,Nebraska,13.1,12.3,13.9,"6,300",,White,"    (41.6410409880005, -99.36572062299967)",0
2010,2010,NV,Nevada,14.8,10.6,19.1,270,,Indigenous,"    (39.493240390000494, -117.07184056399967)",1
2010,2010,NV,Nevada,9.9,9.1,10.7,"5,049",,White,"    (39.493240390000494, -117.07184056399967)",0
2010,2010,NH,New Hampshire,11.0,4.1,17.9,82,,Indigenous,"    (43.65595011300047, -71.50036091999965)",1
2010,2010,NH,New Hampshire,12.6,11.7,13.5,"5,087",,White,"    (43.65595011300047, -71.50036091999965)",0
2010,2010,NJ,New Jersey,11.6,8.3,15.0,361,,Indigenous,"    (40.13057004800049, -74.27369128799967)",1
2010,2010,NJ,New Jersey,14.0,13.3,14.6,"10,565",,White,"    (40.13057004800049, -74.27369128799967)",0
2010,2010,NM,New Mexico,25.0,21.5,28.4,597,,Indigenous,"    (34.52088095200048, -106.24058098499967)",1
2010,2010,NM,New Mexico,10.9,9.4,12.3,"1,840",,White,"    (34.52088095200048, -106.24058098499967)",0
2010,2010,NY,New York,12.9,11.2,14.6,"1,442",,Indigenous,"    (42.82700103200045, -75.54397042699964)",1
2010,2010,NY,New York,12.1,11.8,12.5,"31,326",,White,"    (42.82700103200045, -75.54397042699964)",0
2010,2010,NC,North Carolina,17.9,13.8,22.0,341,,Indigenous,"    (35.466220975000454, -79.15925046299964)",1
2010,2010,NC,North Carolina,10.0,9.6,10.4,"22,547",,White,"    (35.466220975000454, -79.15925046299964)",0
2010,2010,ND,North Dakota,19.1,16.8,21.3,"1,149",,Indigenous,"    (47.47531977900047, -100.11842104899966)",1
2010,2010,ND,North Dakota,9.9,8.9,11.0,"2,996",,White,"    (47.47531977900047, -100.11842104899966)",0
2010,2010,OH,Ohio,13.2,9.6,16.8,341,,Indigenous,"    (40.06021014100048, -82.40426005599966)",1
2010,2010,OH,Ohio,11.5,11.2,11.7,"62,039",,White,"    (40.06021014100048, -82.40426005599966)",0
2010,2010,OK,Oklahoma,15.7,13.4,18.0,974,,Indigenous,"    (35.47203135600046, -97.52107021399968)",1
2010,2010,OK,Oklahoma,11.9,11.3,12.5,"11,514",,White,"    (35.47203135600046, -97.52107021399968)",0
2010,2010,OR,Oregon,16.9,14.3,19.5,816,,Indigenous,"    (44.56744942400047, -120.15503132599969)",1
2010,2010,OR,Oregon,9.5,9.1,9.9,"19,220",,White,"    (44.56744942400047, -120.15503132599969)",0
2010,2010,PA,Pennsylvania,11.9,8.0,15.7,278,,Indigenous,"    (40.79373015200048, -77.86070029399963)",1
2010,2010,PA,Pennsylvania,11.9,11.5,12.3,"29,114",,White,"    (40.79373015200048, -77.86070029399963)",0
2010,2010,RI,Rhode Island,14.3,12.9,15.8,"2,247",,White,"    (41.70828019300046, -71.52247031399963)",0
2010,2010,SC,South Carolina,13.9,5.7,22.1,72,,Indigenous,"    (33.998821303000454, -81.04537120699968)",1
2010,2010,SC,South Carolina,12.0,11.4,12.7,"9,751",,White,"    (33.998821303000454, -81.04537120699968)",0
2010,2010,SD,South Dakota,24.5,22.2,26.7,"1,370",,Indigenous,"    (44.353130053000484, -100.3735306369997)",1
2010,2010,SD,South Dakota,12.9,11.7,14.2,"2,831",,White,"    (44.353130053000484, -100.3735306369997)",0
2010,2010,TN,Tennessee,13.5,13.0,13.9,"21,218",,White,"    (35.68094058000048, -85.77449091399967)",0
2010,2010,TX,Texas,13.3,9.5,17.2,300,,Indigenous,"    (31.827240407000488, -99.42677020599967)",1
2010,2010,TX,Texas,12.8,12.4,13.2,"26,066",,White,"    (31.827240407000488, -99.42677020599967)",0
2010,2010,UT,Utah,25.4,21.1,29.8,393,,Indigenous,"    (39.360700171000474, -111.58713063499971)",1
2010,2010,UT,Utah,8.7,8.2,9.2,"12,620",,White,"    (39.360700171000474, -111.58713063499971)",0
2010,2010,VT,Vermont,8.8,8.0,9.7,"4,578",,White,"    (43.62538123900049, -72.51764079099962)",0
2010,2010,VA,Virginia,20.5,11.9,29.1,88,,Indigenous,"    (37.54268067400045, -78.45789046299967)",1
2010,2010,VA,Virginia,22.5,21.7,23.2,"12,751",,White,"    (37.54268067400045, -78.45789046299967)",0
2010,2010,WA,Washington,19.7,18.0,21.3,"2,229",,Indigenous,"    (47.52227862900048, -120.47001078999972)",1
2010,2010,WA,Washington,11.0,10.6,11.4,"25,956",,White,"    (47.52227862900048, -120.47001078999972)",0
2010,2010,WV,West Virginia,5.0,0.0,10.7,60,,Indigenous,"    (38.66551020200046, -80.71264013499967)",1
2010,2010,WV,West Virginia,9.2,8.7,9.7,"13,421",,White,"    (38.66551020200046, -80.71264013499967)",0
2010,2010,WI,Wisconsin,25.9,22.7,29.2,694,,Indigenous,"    (44.39319117400049, -89.81637074199966)",1
2010,2010,WI,Wisconsin,14.0,13.4,14.6,"13,182",,White,"    (44.39319117400049, -89.81637074199966)",0
2010,2010,WY,Wyoming,18.1,9.0,27.2,72,,Indigenous,"    (43.23554134300048, -108.10983035299967)",1
2010,2010,WY,Wyoming,7.8,6.6,8.9,"2,031",,White,"    (43.23554134300048, -108.10983035299967)",0
2010,2010,GU,Guam,7.5,0.2,14.9,53,,White,"    (13.444304, 144.793731)",0
2010,2010,PR,Puerto Rico,10.9,5.0,16.8,110,,Indigenous,"    (18.220833, -66.590149)",1
2012,2012,AL,Alabama,16.9,13.1,20.8,360,,Indigenous,"    (32.84057112200048, -86.63186076199969)",1
2012,2012,AL,Alabama,16.3,15.8,16.9,"17,974",,White,"    (32.84057112200048, -86.63186076199969)",0
2012,2012,AK,Alaska,22.8,21.3,24.3,"3,156",,Indigenous,"    (64.84507995700051, -147.72205903599973)",1
2012,2012,AK,Alaska,16.7,15.4,18.0,"3,233",,White,"    (64.84507995700051, -147.72205903599973)",0
2012,2012,AZ,Arizona,19.2,17.0,21.5,"1,159",,Indigenous,"    (34.865970280000454, -111.76381127699972)",1
2012,2012,AZ,Arizona,14.0,13.4,14.6,"12,903",,White,"    (34.865970280000454, -111.76381127699972)",0
2012,2012,AR,Arkansas,13.6,9.7,17.5,302,,Indigenous,"    (34.74865012400045, -92.27449074299966)",1
2012,2012,AR,Arkansas,16.2,15.6,16.7,"17,002",,White,"    (34.74865012400045, -92.27449074299966)",0
2012,2012,CA,California,17.4,16.4,18.4,"5,407",,Indigenous,"    (37.63864012300047, -120.99999953799971)",1
2012,2012,CA,California,14.9,14.6,15.2,"47,668",,White,"    (37.63864012300047, -120.99999953799971)",0
2012,2012,CO,Colorado,14.2,11.3,17.1,550,,Indigenous,"    (38.843840757000464, -106.13361092099967)",1
2012,2012,CO,Colorado,13.4,12.7,14.0,"10,535",,White,"    (38.843840757000464, -106.13361092099967)",0
2012,2012,CT,Connecticut,12.4,7.4,17.3,170,,Indigenous,"    (41.56266102000046, -72.64984095199964)",1
2012,2012,CT,Connecticut,14.6,13.6,15.6,"4,762",,White,"    (41.56266102000046, -72.64984095199964)",0
2012,2012,DE,Delaware,15.7,14.1,17.2,"2,093",,White,"    (39.008830667000495, -75.57774116799965)",0
2012,2012,DC,District of Columbia,16.8,10.2,23.4,125,,White,"    (38.89037138500049, -77.03196112699965)",0
2012,2012,FL,Florida,12.0,9.0,15.0,451,,Indigenous,"    (28.932040377000476, -81.92896053899966)",1
2012,2012,FL,Florida,14.3,14.0,14.6,"42,052",,White,"    (28.932040377000476, -81.92896053899966)",0
2012,2012,GA,Georgia,15.1,12.5,17.8,713,,Indigenous,"    (32.83968109300048, -83.62758034599966)",1
2012,2012,GA,Georgia,15.0,14.5,15.4,"27,496",,White,"    (32.83968109300048, -83.62758034599966)",0
2012,2012,HI,Hawaii,18.1,9.0,27.2,72,,Indigenous,"    (21.304850435000446, -157.85774940299973)",1
2012,2012,HI,Hawaii,9.8,8.2,11.4,"1,334",,White,"    (21.304850435000446, -157.85774940299973)",0
2012,2012,ID,Idaho,24.6,20.4,28.8,411,,Indigenous,"    (43.682630005000476, -114.3637300419997)",1
2012,2012,ID,Idaho,13.6,12.9,14.3,"10,123",,White,"    (43.682630005000476, -114.3637300419997)",0
2012,2012,IL,Illinois,17.6,8.7,26.4,74,,Indigenous,"    (40.48501028300046, -88.99771017799969)",1
2012,2012,IL,Illinois,14.7,14.3,15.1,"29,257",,White,"    (40.48501028300046, -88.99771017799969)",0
2012,2012,IN,Indiana,19.0,12.5,25.5,142,,Indigenous,"    (39.766910452000445, -86.14996019399968)",1
2012,2012,IN,Indiana,16.0,15.6,16.4,"33,420",,White,"    (39.766910452000445, -86.14996019399968)",0
2012,2012,IA,Iowa,16.8,11.7,22.0,208,,Indigenous,"    (42.46940091300047, -93.81649055599968)",1
2012,2012,IA,Iowa,17.2,16.6,17.8,"16,002",,White,"    (42.46940091300047, -93.81649055599968)",0
2012,2012,KS,Kansas,20.4,16.8,24.0,485,,Indigenous,"    (38.34774030000045, -98.20078122699965)",1
2012,2012,KS,Kansas,15.8,15.2,16.4,"13,090",,White,"    (38.34774030000045, -98.20078122699965)",0
2012,2012,KY,Kentucky,8.8,1.2,16.3,57,,Indigenous,"    (37.645970271000465, -84.77497104799966)",1
2012,2012,KY,Kentucky,13.6,13.2,13.9,"32,611",,White,"    (37.645970271000465, -84.77497104799966)",0
2012,2012,LA,Louisiana,19.2,14.4,23.9,266,,Indigenous,"    (31.31266064400046, -92.44568007099969)",1
2012,2012,LA,Louisiana,16.2,15.6,16.8,"14,295",,White,"    (31.31266064400046, -92.44568007099969)",0
2012,2012,ME,Maine,19.9,14.8,25.0,241,,Indigenous,"    (45.254228894000505, -68.98503133599962)",1
2012,2012,ME,Maine,16.7,15.9,17.5,"8,077",,White,"    (45.254228894000505, -68.98503133599962)",0
2012,2012,MD,Maryland,15.6,11.2,19.9,270,,Indigenous,"    (39.29058096400047, -76.60926011099963)",1
2012,2012,MD,Maryland,17.2,16.5,18.0,"9,722",,White,"    (39.29058096400047, -76.60926011099963)",0
2012,2012,MA,Massachusetts,25.7,17.1,34.4,101,,Indigenous,"    (42.27687047000046, -72.08269067499964)",1
2012,2012,MA,Massachusetts,16.0,15.5,16.6,"15,383",,White,"    (42.27687047000046, -72.08269067499964)",0
2012,2012,MI,Michigan,17.8,15.9,19.8,"1,471",,Indigenous,"    (44.6613195430005, -84.71439026999968)",1
2012,2012,MI,Michigan,16.7,16.4,17.1,"46,726",,White,"    (44.6613195430005, -84.71439026999968)",0
2012,2012,MN,Minnesota,20.9,19.3,22.5,"2,529",,Indigenous,"    (46.35564873600049, -94.79420050299967)",1
2012,2012,MN,Minnesota,14.7,14.3,15.2,"22,024",,White,"    (46.35564873600049, -94.79420050299967)",0
2012,2012,MS,Mississippi,17.6,8.7,26.4,74,,Indigenous,"    (32.745510099000455, -89.53803082499968)",1
2012,2012,MS,Mississippi,15.5,14.8,16.1,"10,605",,White,"    (32.745510099000455, -89.53803082499968)",0
2012,2012,MO,Missouri,13.6,10.2,16.9,413,,Indigenous,"    (38.635790776000476, -92.56630005299968)",1
2012,2012,MO,Missouri,16.4,16.0,16.8,"32,286",,White,"    (38.635790776000476, -92.56630005299968)",0
2012,2012,MT,Montana,18.7,17.0,20.3,"2,155",,Indigenous,"    (47.06652897200047, -109.42442064499971)",1
2012,2012,MT,Montana,14.2,13.3,15.2,"4,926",,White,"    (47.06652897200047, -109.42442064499971)",0
2012,2012,NE,Nebraska,18.9,14.8,23.0,354,,Indigenous,"    (41.6410409880005, -99.36572062299967)",1
2012,2012,NE,Nebraska,17.0,16.2,17.9,"7,288",,White,"    (41.6410409880005, -99.36572062299967)",0
2012,2012,NV,Nevada,16.1,12.2,20.0,348,,Indigenous,"    (39.493240390000494, -117.07184056399967)",1
2012,2012,NV,Nevada,13.4,12.5,14.4,"5,141",,White,"    (39.493240390000494, -117.07184056399967)",0
2012,2012,NH,New Hampshire,23.1,12.6,33.6,65,,Indigenous,"    (43.65595011300047, -71.50036091999965)",1
2012,2012,NH,New Hampshire,16.9,15.8,17.9,"4,834",,White,"    (43.65595011300047, -71.50036091999965)",0
2012,2012,NJ,New Jersey,12.8,9.3,16.2,360,,Indigenous,"    (40.13057004800049, -74.27369128799967)",1
2012,2012,NJ,New Jersey,12.3,11.7,12.9,"11,915",,White,"    (40.13057004800049, -74.27369128799967)",0
2012,2012,NM,New Mexico,20.8,18.3,23.3,"1,005",,Indigenous,"    (34.52088095200048, -106.24058098499967)",1
2012,2012,NM,New Mexico,13.9,12.5,15.2,"2,501",,White,"    (34.52088095200048, -106.24058098499967)",0
2012,2012,NY,New York,14.8,13.4,16.2,"2,504",,Indigenous,"    (42.82700103200045, -75.54397042699964)",1
2012,2012,NY,New York,16.3,16.0,16.6,"52,002",,White,"    (42.82700103200045, -75.54397042699964)",0
2012,2012,NC,North Carolina,16.0,14.0,18.1,"1,266",,Indigenous,"    (35.466220975000454, -79.15925046299964)",1
2012,2012,NC,North Carolina,13.1,12.8,13.5,"32,073",,White,"    (35.466220975000454, -79.15925046299964)",0
2012,2012,ND,North Dakota,21.1,18.8,23.4,"1,228",,Indigenous,"    (47.47531977900047, -100.11842104899966)",1
2012,2012,ND,North Dakota,15.4,14.0,16.8,"2,618",,White,"    (47.47531977900047, -100.11842104899966)",0
2012,2012,OH,Ohio,13.2,9.9,16.4,425,,Indigenous,"    (40.06021014100048, -82.40426005599966)",1
2012,2012,OH,Ohio,16.1,15.7,16.4,"54,212",,White,"    (40.06021014100048, -82.40426005599966)",0
2012,2012,OK,Oklahoma,18.1,16.6,19.5,"2,639",,Indigenous,"    (35.47203135600046, -97.52107021399968)",1
2012,2012,OK,Oklahoma,16.5,15.9,17.1,"15,861",,White,"    (35.47203135600046, -97.52107021399968)",0
2012,2012,OR,Oregon,22.9,20.2,25.6,957,,Indigenous,"    (44.56744942400047, -120.15503132599969)",1
2012,2012,OR,Oregon,17.3,16.8,17.9,"19,606",,White,"    (44.56744942400047, -120.15503132599969)",0
2012,2012,PA,Pennsylvania,12.9,10.3,15.4,667,,Indigenous,"    (40.79373015200048, -77.86070029399963)",1
2012,2012,PA,Pennsylvania,15.3,14.9,15.6,"43,562",,White,"    (40.79373015200048, -77.86070029399963)",0
2012,2012,RI,Rhode Island,21.5,11.3,31.8,65,,Indigenous,"    (41.70828019300046, -71.52247031399963)",1
2012,2012,RI,Rhode Island,16.7,15.4,17.9,"3,374",,White,"    (41.70828019300046, -71.52247031399963)",0
2012,2012,SC,South Carolina,15.3,8.1,22.6,98,,Indigenous,"    (33.998821303000454, -81.04537120699968)",1
2012,2012,SC,South Carolina,13.7,13.1,14.3,"13,550",,White,"    (33.998821303000454, -81.04537120699968)",0
2012,2012,SD,South Dakota,19.8,18.2,21.4,"2,368",,Indigenous,"    (44.353130053000484, -100.3735306369997)",1
2012,2012,SD,South Dakota,16.4,15.3,17.5,"4,227",,White,"    (44.353130053000484, -100.3735306369997)",0
2012,2012,TN,Tennessee,15.6,15.2,16.0,"29,742",,White,"    (35.68094058000048, -85.77449091399967)",0
2012,2012,TX,Texas,17.1,13.4,20.8,403,,Indigenous,"    (31.827240407000488, -99.42677020599967)",1
2012,2012,TX,Texas,15.1,14.7,15.5,"31,453",,White,"    (31.827240407000488, -99.42677020599967)",0
2012,2012,UT,Utah,19.2,15.2,23.1,381,,Indigenous,"    (39.360700171000474, -111.58713063499971)",1
2012,2012,UT,Utah,10.4,9.9,11.0,"12,272",,White,"    (39.360700171000474, -111.58713063499971)",0
2012,2012,VT,Vermont,18.9,8.0,29.8,53,,Indigenous,"    (43.62538123900049, -72.51764079099962)",1
2012,2012,VT,Vermont,16.6,15.6,17.6,"5,442",,White,"    (43.62538123900049, -72.51764079099962)",0
2012,2012,VA,Virginia,14.9,9.3,20.5,161,,Indigenous,"    (37.54268067400045, -78.45789046299967)",1
2012,2012,VA,Virginia,19.6,19.0,20.1,"18,639",,White,"    (37.54268067400045, -78.45789046299967)",0
2012,2012,WA,Washington,21.4,19.8,22.9,"2,738",,Indigenous,"    (47.52227862900048, -120.47001078999972)",1
2012,2012,WA,Washington,16.6,16.2,17.0,"29,265",,White,"    (47.52227862900048, -120.47001078999972)",0
2012,2012,WV,West Virginia,4.5,0.0,9.7,66,,Indigenous,"    (38.66551020200046, -80.71264013499967)",1
2012,2012,WV,West Virginia,13.9,13.3,14.5,"13,556",,White,"    (38.66551020200046, -80.71264013499967)",0
2012,2012,WI,Wisconsin,22.9,20.6,25.2,"1,283",,Indigenous,"    (44.39319117400049, -89.81637074199966)",1
2012,2012,WI,Wisconsin,16.6,16.1,17.1,"19,239",,White,"    (44.39319117400049, -89.81637074199966)",0
2012,2012,WY,Wyoming,22.2,15.4,29.1,144,,Indigenous,"    (43.23554134300048, -108.10983035299967)",1
2012,2012,WY,Wyoming,14.4,13.0,15.7,"2,696",,White,"    (43.23554134300048, -108.10983035299967)",0
2012,2012,PR,Puerto Rico,6.9,2.5,11.3,131,,Indigenous,"    (18.220833, -66.590149)",1
2012,2012,AL,Alabama,12.5,9.1,15.9,360,,Indigenous,"    (32.84057112200048, -86.63186076199969)",1
2012,2012,AL,Alabama,14.7,14.2,15.2,"17,974",,White,"    (32.84057112200048, -86.63186076199969)",0
2012,2012,AK,Alaska,34.3,32.6,35.9,"3,156",,Indigenous,"    (64.84507995700051, -147.72205903599973)",1
2012,2012,AK,Alaska,9.6,8.6,10.6,"3,233",,White,"    (64.84507995700051, -147.72205903599973)",0
2012,2012,AZ,Arizona,22.6,20.2,25.0,"1,159",,Indigenous,"    (34.865970280000454, -111.76381127699972)",1
2012,2012,AZ,Arizona,9.9,9.4,10.5,"12,903",,White,"    (34.865970280000454, -111.76381127699972)",0
2012,2012,AR,Arkansas,10.3,6.8,13.7,302,,Indigenous,"    (34.74865012400045, -92.27449074299966)",1
2012,2012,AR,Arkansas,13.2,12.7,13.7,"17,002",,White,"    (34.74865012400045, -92.27449074299966)",0
2012,2012,CA,California,14.8,13.8,15.7,"5,407",,Indigenous,"    (37.63864012300047, -120.99999953799971)",1
2012,2012,CA,California,11.1,10.8,11.3,"47,668",,White,"    (37.63864012300047, -120.99999953799971)",0
2012,2012,CO,Colorado,10.4,7.8,12.9,550,,Indigenous,"    (38.843840757000464, -106.13361092099967)",1
2012,2012,CO,Colorado,5.9,5.5,6.4,"10,535",,White,"    (38.843840757000464, -106.13361092099967)",0
2012,2012,CT,Connecticut,10.6,5.9,15.3,170,,Indigenous,"    (41.56266102000046, -72.64984095199964)",1
2012,2012,CT,Connecticut,13.8,12.8,14.7,"4,762",,White,"    (41.56266102000046, -72.64984095199964)",0
2012,2012,DE,Delaware,15.0,13.5,16.5,"2,093",,White,"    (39.008830667000495, -75.57774116799965)",0
2012,2012,DC,District of Columbia,14.4,8.2,20.6,125,,White,"    (38.89037138500049, -77.03196112699965)",0
2012,2012,FL,Florida,8.9,6.2,11.5,451,,Indigenous,"    (28.932040377000476, -81.92896053899966)",1
2012,2012,FL,Florida,11.1,10.8,11.4,"42,052",,White,"    (28.932040377000476, -81.92896053899966)",0
2012,2012,GA,Georgia,11.9,9.5,14.3,713,,Indigenous,"    (32.83968109300048, -83.62758034599966)",1
2012,2012,GA,Georgia,12.1,11.8,12.5,"27,496",,White,"    (32.83968109300048, -83.62758034599966)",0
2012,2012,HI,Hawaii,9.7,2.7,16.7,72,,Indigenous,"    (21.304850435000446, -157.85774940299973)",1
2012,2012,HI,Hawaii,5.5,4.3,6.8,"1,334",,White,"    (21.304850435000446, -157.85774940299973)",0
2012,2012,ID,Idaho,27.5,23.2,31.8,411,,Indigenous,"    (43.682630005000476, -114.3637300419997)",1
2012,2012,ID,Idaho,8.1,7.6,8.6,"10,123",,White,"    (43.682630005000476, -114.3637300419997)",0
2012,2012,IL,Illinois,12.2,4.5,19.8,74,,Indigenous,"    (40.48501028300046, -88.99771017799969)",1
2012,2012,IL,Illinois,13.0,12.6,13.4,"29,257",,White,"    (40.48501028300046, -88.99771017799969)",0
2012,2012,IN,Indiana,14.8,8.9,20.7,142,,Indigenous,"    (39.766910452000445, -86.14996019399968)",1
2012,2012,IN,Indiana,14.2,13.9,14.6,"33,420",,White,"    (39.766910452000445, -86.14996019399968)",0
2012,2012,IA,Iowa,22.6,16.9,28.3,208,,Indigenous,"    (42.46940091300047, -93.81649055599968)",1
2012,2012,IA,Iowa,13.6,13.0,14.1,"16,002",,White,"    (42.46940091300047, -93.81649055599968)",0
2012,2012,KS,Kansas,13.0,10.0,16.0,485,,Indigenous,"    (38.34774030000045, -98.20078122699965)",1
2012,2012,KS,Kansas,11.0,10.4,11.5,"13,090",,White,"    (38.34774030000045, -98.20078122699965)",0
2012,2012,KY,Kentucky,24.6,13.0,36.1,57,,Indigenous,"    (37.645970271000465, -84.77497104799966)",1
2012,2012,KY,Kentucky,13.5,13.1,13.8,"32,611",,White,"    (37.645970271000465, -84.77497104799966)",0
2012,2012,LA,Louisiana,17.3,12.7,21.9,266,,Indigenous,"    (31.31266064400046, -92.44568007099969)",1
2012,2012,LA,Louisiana,13.6,13.0,14.2,"14,295",,White,"    (31.31266064400046, -92.44568007099969)",0
2012,2012,ME,Maine,17.0,12.2,21.8,241,,Indigenous,"    (45.254228894000505, -68.98503133599962)",1
2012,2012,ME,Maine,14.8,14.0,15.5,"8,077",,White,"    (45.254228894000505, -68.98503133599962)",0
2012,2012,MD,Maryland,13.4,12.7,14.0,"9,722",,White,"    (39.29058096400047, -76.60926011099963)",0
2012,2012,MA,Massachusetts,11.9,5.5,18.3,101,,Indigenous,"    (42.27687047000046, -72.08269067499964)",1
2012,2012,MA,Massachusetts,14.9,14.3,15.4,"15,383",,White,"    (42.27687047000046, -72.08269067499964)",0
2012,2012,MI,Michigan,16.6,14.7,18.5,"1,471",,Indigenous,"    (44.6613195430005, -84.71439026999968)",1
2012,2012,MI,Michigan,13.5,13.1,13.8,"46,726",,White,"    (44.6613195430005, -84.71439026999968)",0
2012,2012,MN,Minnesota,24.8,23.1,26.4,"2,529",,Indigenous,"    (46.35564873600049, -94.79420050299967)",1
2012,2012,MN,Minnesota,9.0,8.7,9.4,"22,024",,White,"    (46.35564873600049, -94.79420050299967)",0
2012,2012,MS,Mississippi,14.6,14.0,15.3,"10,605",,White,"    (32.745510099000455, -89.53803082499968)",0
2012,2012,MO,Missouri,11.6,8.5,14.7,413,,Indigenous,"    (38.635790776000476, -92.56630005299968)",1
2012,2012,MO,Missouri,12.9,12.6,13.3,"32,286",,White,"    (38.635790776000476, -92.56630005299968)",0
2012,2012,MT,Montana,18.1,16.5,19.7,"2,155",,Indigenous,"    (47.06652897200047, -109.42442064499971)",1
2012,2012,MT,Montana,8.4,7.6,9.2,"4,926",,White,"    (47.06652897200047, -109.42442064499971)",0
2012,2012,NE,Nebraska,22.0,17.7,26.4,354,,Indigenous,"    (41.6410409880005, -99.36572062299967)",1
2012,2012,NE,Nebraska,14.6,13.8,15.5,"7,288",,White,"    (41.6410409880005, -99.36572062299967)",0
2012,2012,NV,Nevada,17.2,13.3,21.2,348,,Indigenous,"    (39.493240390000494, -117.07184056399967)",1
2012,2012,NV,Nevada,9.1,8.4,9.9,"5,141",,White,"    (39.493240390000494, -117.07184056399967)",0
2012,2012,NH,New Hampshire,12.3,4.1,20.5,65,,Indigenous,"    (43.65595011300047, -71.50036091999965)",1
2012,2012,NH,New Hampshire,14.7,13.7,15.7,"4,834",,White,"    (43.65595011300047, -71.50036091999965)",0
2012,2012,NJ,New Jersey,15.8,12.0,19.6,360,,Indigenous,"    (40.13057004800049, -74.27369128799967)",1
2012,2012,NJ,New Jersey,10.3,9.8,10.9,"11,915",,White,"    (40.13057004800049, -74.27369128799967)",0
2012,2012,NM,New Mexico,23.8,21.1,26.4,"1,005",,Indigenous,"    (34.52088095200048, -106.24058098499967)",1
2012,2012,NM,New Mexico,9.8,8.7,11.0,"2,501",,White,"    (34.52088095200048, -106.24058098499967)",0
2012,2012,NY,New York,14.4,13.0,15.8,"2,504",,Indigenous,"    (42.82700103200045, -75.54397042699964)",1
